代码,原文评级,评级变动,机构,一个月内调研数,研报前后涨跌幅,研报当天比上一日涨跌幅,研报后一天涨跌幅
600885,增持,维持,中银证券,7,-0.014144737,0.076644737,-0.084326306
002120,买入,维持,西南证券,9,0.017382413,0.007839127,0.009469056
600352,买入,维持,西南证券,3,-0.004269855,0.033304868,-0.036363636
600872,买入,维持,西南证券,17,0.055035893,0.029802045,0.024503591
002727,买入,维持,西南证券,10,0.056400742,-0.052319109,0.114722005
002115,增持,维持,太平洋,0,0.013636364,0.035227273,-0.020856202
600362,买入,维持,光大证券,1,0.002398082,0.023181455,-0.0203125
002078,增持,维持,华金证券,13,0.00375,0.04375,-0.038323353
600887,买入,维持,中银证券,21,0.072721065,-0.001707067,0.074555404
002078,买入,维持,西南证券,13,0.00375,0.04375,-0.038323353
600754,买入,维持,国信证券,11,-0.028776978,0.054676259,-0.079126876
688363,增持,维持,国信证券,11,0.041382447,0.078444748,-0.034366435
603566,买入,维持,天风证券,6,-0.01894317,-0.007976072,-0.011055276
601311,买入,维持,国信证券,3,-0.010262258,0.028506271,-0.037694013
002798,买入,维持,西南证券,5,0.03394958,-0.025210084,0.060689655
600690,买入,维持,光大证券,10,-0.04259377,-0.017164654,-0.025873221
000651,增持,调低,西南证券,12,-0.004165158,-0.008149221,0.004016798
603611,增持,维持,西南证券,0,-0.091007584,0.040086674,-0.126041667
600079,买入,维持,太平洋,3,0.079922966,-0.003370246,0.083574879
603103,增持,维持,西南证券,4,-0.009887006,0.03319209,-0.041695147
000625,买入,维持,西南证券,16,0.00990099,0.067106711,-0.053608247
002019,买入,维持,太平洋,4,-0.027659574,-0.006914894,-0.020889127
601100,增持,维持,西南证券,18,0.008041761,-0.020880361,0.029538905
300750,买入,首次,国元证券,23,-0.003027682,0.040801615,-0.042111096
601933,买入,维持,华金证券,10,0.064638783,-0.034220532,0.102362205
600754,买入,维持,西部证券,11,-0.028776978,0.054676259,-0.079126876
000977,买入,调高,中原证券,6,-0.01910828,0.057324841,-0.072289157
688363,增持,维持,华金证券,11,0.041382447,0.078444748,-0.034366435
600900,增持,维持,光大证券,5,0.007950028,-0.009085747,0.017191977
000166,增持,维持,中银证券,0,-0.002336449,0.021028037,-0.022883295
300124,增持,维持,华西证券,11,0.014769231,0.007076923,0.007638252
603259,买入,维持,华西证券,20,0.025846094,-0.007412465,0.033506927
600466,买入,维持,东北证券,5,-0.017825312,0.037433155,-0.053264605
600567,买入,维持,东北证券,4,0.006644518,0.003322259,0.003311258
002798,买入,维持,东北证券,5,0.03394958,-0.025210084,0.060689655
000002,买入,维持,中泰证券,12,-0.017498138,-0.002233805,-0.015298507
600246,买入,维持,东北证券,0,-0.010152284,-0.016497462,0.006451613
601231,买入,维持,东北证券,11,-0.0374488,0.046225863,-0.079977629
300433,买入,维持,太平洋,6,-0.032167043,0.031038375,-0.061302682
600246,买入,维持,中泰证券,0,-0.010152284,-0.016497462,0.006451613
002648,买入,维持,中泰证券,12,-0.028301887,0.003628447,-0.031814895
600600,增持,维持,东方证券,14,-0.020568071,0.033300686,-0.052132701
002975,买入,维持,中泰证券,0,-0.031079266,0.058217644,-0.084384257
601231,买入,维持,国金证券,11,-0.0374488,0.046225863,-0.079977629
600584,买入,维持,国金证券,10,-0.013100437,0.1,-0.102818579
002064,买入,维持,中泰证券,7,0.007662835,0,0.007662835
603259,买入,维持,国金证券,20,0.025846094,-0.007412465,0.033506927
002078,买入,维持,中泰证券,13,0.00375,0.04375,-0.038323353
002382,买入,维持,中泰证券,2,-0.012224939,-0.014669927,0.00248139
002127,买入,维持,中泰证券,7,-0.059947299,-0.100131752,0.04465593
000977,买入,维持,中泰证券,6,-0.01910828,0.057324841,-0.072289157
600031,买入,维持,中银证券,17,0.015921931,0.009244992,0.006615776
600406,买入,调高,中银证券,10,0.002048131,0.029185868,-0.026368159
002798,买入,维持,中泰证券,5,0.03394958,-0.025210084,0.060689655
000902,买入,维持,东吴证券,0,0.008588957,0.033128834,-0.023752969
002747,增持,维持,东北证券,8,-0.009443861,0.090241343,-0.091434071
600196,买入,维持,光大证券,5,0.040882353,-0.010882353,0.052334225
300196,增持,首次,东方证券,5,-0.048338369,0.039274924,-0.084302326
600406,买入,维持,国金证券,10,0.002048131,0.029185868,-0.026368159
603181,买入,维持,中泰证券,0,-0.031321185,-0.0261959,-0.005263158
600104,增持,维持,华西证券,22,-0.012714207,0.044776119,-0.055026455
600882,买入,维持,国金证券,9,-0.045370026,-0.001115656,-0.044303797
300413,买入,-,中航证券,24,-0.058836161,-0.002362036,-0.056607835
600887,买入,维持,国金证券,21,0.072721065,-0.001707067,0.074555404
002791,买入,首次,中国银河,3,0.00631864,0.030840981,-0.023788675
600233,买入,维持,西部证券,8,-0.044705882,-0.007058824,-0.037914692
000157,买入,维持,德邦证券,17,-0.004823151,0.028938907,-0.0328125
000876,增持,-,太平洋,6,0.017830609,-0.022288262,0.041033435
603833,买入,维持,华西证券,16,0.02312577,0.008150886,0.014853812
600196,买入,维持,国金证券,5,0.040882353,-0.010882353,0.052334225
603825,增持,首次,华西证券,0,0.046582499,0.084457989,-0.034925733
600115,增持,维持,平安证券,6,-0.012019231,0.052884615,-0.061643836
603197,买入,维持,国元证券,2,-0.090980701,0.057502954,-0.140409683
688169,买入,维持,华西证券,10,-0.000117862,0.107902646,-0.0975
300422,买入,维持,天风证券,1,0.026387625,0.030027298,-0.003533569
601828,买入,维持,华创证券,7,-0.010729614,0.021459227,-0.031512605
600690,买入,维持,华创证券,10,-0.04259377,-0.017164654,-0.025873221
300207,买入,维持,华创证券,5,-0.012696042,0.074682599,-0.081306463
000651,买入,维持,华创证券,12,-0.004165158,-0.008149221,0.004016798
600588,买入,维持,东吴证券,16,-0.013261407,0.042930996,-0.05387931
002142,买入,调高,中原证券,14,-0.03297546,-0.001150307,-0.031861804
600872,买入,维持,中银证券,17,0.055035893,0.029802045,0.024503591
002368,买入,维持,中银证券,3,-0.011260054,0.051474531,-0.059663437
603187,买入,维持,国元证券,3,-0.067723343,-0.015129683,-0.053401609
600900,增持,维持,新时代证券,5,0.007950028,-0.009085747,0.017191977
603355,增持,维持,华西证券,3,-0.007936508,0.007002801,-0.01483542
002511,增持,维持,光大证券,13,0.010614525,-0.03575419,0.048088065
603505,买入,维持,光大证券,4,-0.025821596,-0.003286385,-0.022609515
601633,买入,维持,东北证券,26,-0.008951407,0.030690537,-0.038461538
002050,增持,调低,山西证券,0,-0.052303263,0.057101727,-0.103495234
002555,增持,维持,上海证券,15,-0.019433648,0.00388673,-0.023230088
300719,持有,-,中航证券,1,-0.004259851,0.019169329,-0.022988506
300020,买入,调高,财通证券,1,0.010626993,0.048884166,-0.036474164
000988,增持,首次,中原证券,3,-0.008959681,0.040318566,-0.047368421
300455,持有,-,中航证券,0,-0.00304414,0.073820396,-0.071580439
300422,买入,首次,华西证券,1,0.026387625,0.030027298,-0.003533569
002008,中性,维持,平安证券,6,-0.016591773,0.047355686,-0.061056106
600029,增持,维持,平安证券,5,-0.005813953,0.046511628,-0.05
600966,买入,首次,华西证券,6,0.002735978,0.053351573,-0.048051948
600018,增持,维持,浙商证券,0,0.002427184,0.014563107,-0.011961722
600885,增持,维持,平安证券,7,-0.014144737,0.076644737,-0.084326306
002126,买入,维持,太平洋,10,-0.035714286,0.1,-0.123376623
600999,增持,维持,中银证券,5,-0.002192982,0.013157895,-0.015151515
002959,增持,首次,财信证券,12,0.032657005,-0.021256039,0.055083909
300422,买入,维持,财信证券,1,0.026387625,0.030027298,-0.003533569
002050,增持,维持,万联证券,0,-0.052303263,0.057101727,-0.103495234
600114,增持,维持,光大证券,1,-0.016509434,0.100235849,-0.106109325
600872,增持,维持,上海证券,17,0.055035893,0.029802045,0.024503591
601111,增持,维持,平安证券,6,-0.017518248,0.058394161,-0.071724138
000961,增持,维持,平安证券,12,-0.039167687,-0.009791922,-0.029666255
600863,增持,维持,华西证券,1,0.00390625,-0.01171875,0.015810277
600309,增持,维持,上海证券,15,-0.020511639,0.037105324,-0.055555556
601001,增持,维持,光大证券,0,-0.050420168,0.028011204,-0.076294278
000625,买入,维持,太平洋,16,0.00990099,0.067106711,-0.053608247
002617,增持,首次,财通证券,0,0.006315789,0.042105263,-0.034343434
002258,增持,维持,上海证券,11,-0.011432414,0.00672495,-0.018036072
600699,买入,维持,财通证券,5,0.015915119,0.079575597,-0.058968059
601319,增持,维持,万联证券,3,-0.011254019,0.020900322,-0.031496063
002126,增持,维持,万联证券,10,-0.035714286,0.1,-0.123376623
002050,增持,维持,上海证券,0,-0.052303263,0.057101727,-0.103495234
300123,买入,-,中航证券,0,-0.025738799,0.079122974,-0.097173145
000333,增持,维持,浙商证券,15,-0.008803828,0.028708134,-0.036465116
000671,增持,维持,财信证券,8,-0.017216643,0.00286944,-0.020028612
000333,买入,维持,申港证券,15,-0.008803828,0.028708134,-0.036465116
300760,买入,维持,万联证券,15,0.0355119,-0.031734039,0.069449863
000035,增持,维持,平安证券,0,-0.022177419,0.016129032,-0.037698413
300203,增持,首次,财通证券,0,0.020331325,0.002259036,0.018031555
000598,买入,维持,财信证券,2,0.025104603,0.010460251,0.014492754
000725,买入,维持,中银证券,13,-0.008403361,0.053221289,-0.058510638
300122,买入,维持,安信证券,3,0.022246535,-0.037685388,0.062278929
300010,增持,维持,安信证券,8,0.030599755,0.02998776,0.000594177
688111,买入,维持,东吴证券,16,0.013918078,0.040802569,-0.025830539
600031,买入,维持,德邦证券,17,0.015921931,0.009244992,0.006615776
002120,买入,维持,安信证券,9,0.017382413,0.007839127,0.009469056
002050,买入,维持,广证恒生证券研究所,0,-0.052303263,0.057101727,-0.103495234
600104,增持,维持,平安证券,22,-0.012714207,0.044776119,-0.055026455
002773,增持,维持,万联证券,11,-0.009698826,-0.020418581,0.0109432
300070,增持,维持,财信证券,5,0.035407725,0.02360515,0.011530398
002035,买入,维持,华西证券,8,-0.013368984,0.010695187,-0.023809524
603659,增持,维持,平安证券,13,-0.0013947,0.078103208,-0.07373868
300207,增持,维持,中银证券,5,-0.012696042,0.074682599,-0.081306463
600409,增持,首次,财信证券,9,0.002298851,0.016091954,-0.013574661
603903,增持,维持,安信证券,0,-0.010691376,0.079828938,-0.083828383
600297,买入,调高,财信证券,4,-0.003058104,0.055045872,-0.055072464
002242,买入,维持,安信证券,14,-0.010856454,-0.053075995,0.044585987
002419,买入,维持,安信证券,2,0.022727273,0.040909091,-0.017467249
300115,买入,维持,安信证券,0,0.019607843,0.062091503,-0.04
300045,增持,维持,太平洋,0,0.002597403,0.064935065,-0.058536585
300487,增持,维持,安信证券,3,0.010416667,0.048996914,-0.036778227
300379,买入,维持,安信证券,4,0.000255037,0.0979342,-0.088966318
000983,买入,维持,安信证券,6,-0.002155172,0.019396552,-0.021141649
300662,买入,维持,安信证券,8,-0.009680795,0.002616431,-0.012265136
300755,买入,维持,安信证券,4,0.003327787,0.009567388,-0.00618047
002659,买入,维持,安信证券,2,-0.027372263,-0.009124088,-0.018416206
000725,买入,调高,安信证券,13,-0.008403361,0.053221289,-0.058510638
601225,买入,维持,安信证券,8,0.002717391,0.024456522,-0.021220159
300168,买入,维持,安信证券,0,0.015216358,0.030908226,-0.015221402
603456,买入,维持,安信证券,2,0.035377358,-0.00990566,0.045736065
002202,买入,维持,安信证券,13,0.01459854,0.040667362,-0.0250501
300559,买入,维持,安信证券,5,-0.017820018,-0.016335016,-0.001509662
600406,买入,维持,安信证券,10,0.002048131,0.029185868,-0.026368159
002645,买入,维持,安信证券,2,-0.009569378,0.004784689,-0.014285714
300623,买入,维持,安信证券,1,-0.027295991,0.07108331,-0.091850279
300450,增持,调低,安信证券,21,0.022701149,0.091954023,-0.063421053
000878,买入,维持,安信证券,3,-0.014861996,0.021231423,-0.035343035
601699,买入,维持,安信证券,2,-0.014388489,0.021582734,-0.035211268
002035,买入,维持,安信证券,8,-0.013368984,0.010695187,-0.023809524
603658,买入,维持,华鑫证券,13,0.01055839,-0.046201814,0.059509658
600063,增持,调低,安信证券,0,-0.003058104,0.027522936,-0.029761905
002153,增持,维持,国元证券,5,-0.01827768,0.077680141,-0.089041096
000951,买入,维持,太平洋,6,0.006355932,0.044491525,-0.036511156
002603,增持,首次,平安证券,4,0.014695591,0.006997901,0.007644197
000333,买入,维持,西南证券,15,-0.008803828,0.028708134,-0.036465116
000403,增持,维持,中银证券,2,0,0,0
688363,买入,维持,光大证券,11,0.041382447,0.078444748,-0.034366435
000425,买入,维持,太平洋,0,0.020109689,0.014625229,0.005405405
002664,买入,-,中航证券,0,0.01,0.021538462,-0.011295181
300724,买入,维持,太平洋,20,-0.032565789,0.069243421,-0.095216121
300457,增持,维持,国开证券,10,-0.009044243,0.03226595,-0.040018944
000157,买入,维持,光大证券,17,-0.004823151,0.028938907,-0.0328125
600027,买入,维持,财信证券,2,-0.046831956,0.011019284,-0.057220708
300132,买入,维持,安信证券,8,0.006497726,-0.043534763,0.052309783
600600,买入,首次,安信证券,14,-0.020568071,0.033300686,-0.052132701
603983,买入,维持,安信证券,16,0.004421111,0.004421111,0
000888,买入,维持,安信证券,0,-0.016556291,0.016556291,-0.03257329
603187,买入,维持,安信证券,3,-0.067723343,-0.015129683,-0.053401609
601336,买入,维持,安信证券,13,-0.034736139,0.00089067,-0.035595106
600885,买入,维持,安信证券,7,-0.014144737,0.076644737,-0.084326306
600882,买入,维持,安信证券,9,-0.045370026,-0.001115656,-0.044303797
600690,买入,维持,山西证券,10,-0.04259377,-0.017164654,-0.025873221
000333,买入,维持,山西证券,15,-0.008803828,0.028708134,-0.036465116
601100,买入,维持,东吴证券,18,0.008041761,-0.020880361,0.029538905
600426,买入,维持,西部证券,27,0.023447402,0.053865653,-0.0288635
002773,买入,维持,西部证券,11,-0.009698826,-0.020418581,0.0109432
002126,买入,维持,中银证券,10,-0.035714286,0.1,-0.123376623
603659,增持,维持,中银证券,13,-0.0013947,0.078103208,-0.07373868
603730,增持,维持,国元证券,2,-0.017712177,0.1,-0.10701107
000066,增持,维持,平安证券,4,0.007908612,0.039543058,-0.030431107
002024,增持,维持,光大证券,5,-0.001222494,0.029339853,-0.029691211
600104,买入,维持,太平洋,22,-0.012714207,0.044776119,-0.055026455
002041,买入,-,太平洋,0,0.022834646,0.000787402,0.022029898
002439,买入,维持,中银证券,5,-0.040416563,0.021572031,-0.060679612
002925,买入,维持,中银证券,7,-0.001381488,0.042036708,-0.041666667
002511,买入,维持,华金证券,13,0.010614525,-0.03575419,0.048088065
600486,买入,维持,光大证券,21,-0.007086614,-0.011811024,0.004780876
603037,买入,维持,中银证券,1,-0.006666667,0.023333333,-0.029315961
000568,买入,维持,西南证券,25,0.043115438,0.001011506,0.042061387
600233,增持,首次,浙商证券,8,-0.044705882,-0.007058824,-0.037914692
601688,买入,维持,中银证券,8,-0.000566893,0.028344671,-0.028114664
300465,买入,维持,华西证券,2,0.006446414,0.047542305,-0.039230769
002034,买入,维持,财信证券,2,-0.049941928,-0.020325203,-0.03023118
600352,买入,维持,中银证券,3,-0.004269855,0.033304868,-0.036363636
603650,买入,维持,开源证券,1,0.004844291,0.031141869,-0.025503356
601615,买入,维持,西部证券,8,-0.011383538,-0.014010508,0.002664298
300504,增持,首次,川财证券,0,-0.023489933,0.035234899,-0.056726094
000858,增持,维持,西部证券,19,0.025830258,0.00199262,0.023790233
601058,增持,维持,东吴证券,2,-0.025404157,0.034642032,-0.058035714
000625,买入,维持,粤开证券,16,0.00990099,0.067106711,-0.053608247
603369,买入,-,华鑫证券,15,0.024465779,0.009600496,0.014723926
600251,增持,首次,华鑫证券,0,0.051779935,-0.003236246,0.055194805
300662,买入,维持,天风证券,8,-0.009680795,0.002616431,-0.012265136
603338,买入,维持,东北证券,10,-0.090896378,0.099986016,-0.173531655
002707,增持,首次,山西证券,1,-0.056795132,0.046653144,-0.098837209
600809,买入,维持,天风证券,19,0.055657551,0.036911779,0.018078464
603730,买入,维持,天风证券,2,-0.017712177,0.1,-0.10701107
002078,买入,维持,东北证券,13,0.00375,0.04375,-0.038323353
603136,增持,首次,山西证券,7,-0.048360656,0.037295082,-0.082576057
600754,增持,维持,山西证券,11,-0.028776978,0.054676259,-0.079126876
603365,买入,维持,天风证券,1,0.003745318,0.009737828,-0.005934718
